,date,open,high,low,close,volume,value,currency,수익률
565,2019-04-13 09:00:00,5896000.0,5932000.0,5822000.0,5889000.0,4226.05326009,24898843330.87834,KRW-BTC,-0.0013575430559333785
566,2019-04-14 09:00:00,5889000.0,5998000.0,5828000.0,5958000.0,4218.82004407,24845739740.97041,KRW-BTC,0.011648650328656895
567,2019-04-15 09:00:00,5958000.0,6025000.0,5840000.0,5860000.0,8101.81650803,48168775195.48494,KRW-BTC,-0.01658525070216932
568,2019-04-16 09:00:00,5860000.0,6034000.0,5772000.0,6024000.0,7498.73648699,44243111241.569336,KRW-BTC,0.027601886908671137
569,2019-04-17 09:00:00,6024000.0,6080000.0,5971000.0,6004000.0,5946.73096896,35747851543.34135,KRW-BTC,-0.0033255767263769298
570,2019-04-18 09:00:00,6004000.0,6094000.0,5998000.0,6070000.0,8489.43472618,51265996377.658966,KRW-BTC,0.010932691300191455
571,2019-04-19 09:00:00,6070000.0,6147000.0,5991000.0,6087000.0,6350.20410717,38416852460.9841,KRW-BTC,0.0027967444403804624
572,2019-04-20 09:00:00,6086000.0,6156000.0,6079000.0,6141000.0,3994.04389513,24441198119.76691,KRW-BTC,0.008832245835474775
573,2019-04-21 09:00:00,6138000.0,6177000.0,6047000.0,6145000.0,5971.98194427,36591579568.45136,KRW-BTC,0.0006511476707359382
574,2019-04-22 09:00:00,6145000.0,6276000.0,6092000.0,6237000.0,6659.99298085,40997651043.633934,KRW-BTC,0.014860554525987373
575,2019-04-23 09:00:00,6237000.0,6549000.0,6219000.0,6450000.0,10869.22891599,69682423128.0528,KRW-BTC,0.03358083326369545
576,2019-04-24 09:00:00,6449000.0,6566000.0,6288000.0,6415000.0,11844.50070092,76390522760.69325,KRW-BTC,-0.005441132740081336
577,2019-04-25 09:00:00,6415000.0,6448000.0,6082000.0,6120000.0,8244.90323779,52042608548.29699,KRW-BTC,-0.047076901543365086
578,2019-04-26 09:00:00,6120000.0,6347000.0,6010000.0,6137000.0,10592.33130941,65207804565.95224,KRW-BTC,0.0027739268827252244
579,2019-04-27 09:00:00,6139000.0,6164000.0,6080000.0,6114000.0,3095.99607482,18921078813.3889,KRW-BTC,-0.003754799938317235
580,2019-04-28 09:00:00,6115000.0,6188000.0,6089000.0,6138000.0,3983.08641683,24438479922.35286,KRW-BTC,0.003917732728901653
581,2019-04-29 09:00:00,6138000.0,6159000.0,5963000.0,6029000.0,5702.959786,34634354993.66441,KRW-BTC,-0.017917796690275937
582,2019-04-30 09:00:00,6030000.0,6160000.0,6007000.0,6117000.0,5325.66521626,32305038599.63975,KRW-BTC,0.014490620753159374
583,2019-05-01 09:00:00,6117000.0,6198000.0,6107000.0,6192000.0,3938.46440095,24227450824.2018,KRW-BTC,0.012186356026998258
584,2019-05-02 09:00:00,6193000.0,6378000.0,6165000.0,6327000.0,5239.96342431,32802646308.6656,KRW-BTC,0.02156805387732117
585,2019-05-03 09:00:00,6327000.0,6716000.0,6300000.0,6596000.0,11092.57495268,72666545636.99371,KRW-BTC,0.04163721453260516
586,2019-05-04 09:00:00,6596000.0,6759000.0,6452000.0,6719000.0,6998.19026783,46445234090.60933,KRW-BTC,0.01847592924066038
587,2019-05-05 09:00:00,6718000.0,6731000.0,6607000.0,6704000.0,3199.97736446,21361033200.7164,KRW-BTC,-0.002234970758230971
588,2019-05-06 09:00:00,6703000.0,6712000.0,6573000.0,6620000.0,3956.9602345,26220651770.713818,KRW-BTC,-0.012608993230865085
589,2019-05-07 09:00:00,6620000.0,6930000.0,6618000.0,6753000.0,7375.75047151,50241575599.49264,KRW-BTC,0.019891480643788033
590,2019-05-08 09:00:00,6752000.0,6959000.0,6670000.0,6959000.0,5646.19320357,38562734631.63851,KRW-BTC,0.030048935270008112
591,2019-05-09 09:00:00,6952000.0,7299000.0,6943000.0,7273000.0,9562.19350399,67992076301.71716,KRW-BTC,0.044133075309690586
592,2019-05-10 09:00:00,7272000.0,7588000.0,7228000.0,7495000.0,10597.21131677,78450667830.04883,KRW-BTC,0.030067270382157334
593,2019-05-11 09:00:00,7495000.0,8551000.0,7491000.0,8368000.0,24016.23318105,192203171426.96103,KRW-BTC,0.11017877576800603
594,2019-05-12 09:00:00,8370000.0,8807000.0,7950000.0,8170000.0,21060.149816,176449916378.52832,KRW-BTC,-0.023945998450655582
595,2019-05-13 09:00:00,8166000.0,9518000.0,8064000.0,9230000.0,26618.70635664,235643959195.83844,KRW-BTC,0.12199013964284926
596,2019-05-14 09:00:00,9235000.0,9907000.0,9100000.0,9499000.0,25056.33445661,238632664795.1941,KRW-BTC,0.02872748139328465
597,2019-05-15 09:00:00,9499000.0,9757000.0,9220000.0,9606000.0,17857.0863588,169852029142.36987,KRW-BTC,0.01120137333458727
598,2019-05-16 09:00:00,9606000.0,9842000.0,9247000.0,9465000.0,17057.02756153,163495312959.77344,KRW-BTC,-0.014787118581346454
599,2019-05-17 09:00:00,9465000.0,9557000.0,8360000.0,8891000.0,22071.33565071,193477025101.32385,KRW-BTC,-0.06256125552228427
600,2019-05-18 09:00:00,8891000.0,9232000.0,8684000.0,8823000.0,11615.27700105,103532300329.37686,KRW-BTC,-0.007677580899034306
601,2019-05-19 09:00:00,8819000.0,9809000.0,8810000.0,9712000.0,16388.29983101,154584732204.60852,KRW-BTC,0.0960002860771747
602,2019-05-20 09:00:00,9712000.0,9713000.0,9200000.0,9581000.0,11458.02697678,108765142547.0166,KRW-BTC,-0.013580263648406166
603,2019-05-21 09:00:00,9581000.0,9646000.0,9402000.0,9509000.0,9783.22266274,93082551308.2664,KRW-BTC,-0.007543252111429123
604,2019-05-22 09:00:00,9509000.0,9611000.0,9220000.0,9309000.0,8874.09362343,83848748948.01509,KRW-BTC,-0.021257044422954407
605,2019-05-23 09:00:00,9304000.0,9593000.0,9003000.0,9491000.0,9626.42743604,89346955513.7917,KRW-BTC,0.019362307014002343
606,2019-05-24 09:00:00,9491000.0,9700000.0,9346000.0,9580000.0,8929.98092211,85093234544.19118,KRW-BTC,0.009333610834414082
607,2019-05-25 09:00:00,9583000.0,9658000.0,9510000.0,9594000.0,4423.41467288,42378085670.411934,KRW-BTC,0.0014603110971029918
608,2019-05-26 09:00:00,9594000.0,10470000.0,9386000.0,10299000.0,11097.02673955,110060165300.10384,KRW-BTC,0.07090890006379255
609,2019-05-27 09:00:00,10297000.0,10610000.0,10240000.0,10376000.0,12067.23805525,125688042523.9278,KRW-BTC,0.007448643870478046
610,2019-05-28 09:00:00,10372000.0,10436000.0,10200000.0,10333000.0,6739.85220975,69704616071.39137,KRW-BTC,-0.004152789781924907
611,2019-05-29 09:00:00,10332000.0,10500000.0,10060000.0,10325000.0,8371.07028924,86431110832.90813,KRW-BTC,-0.0007745183851214138
612,2019-05-30 09:00:00,10325000.0,10815000.0,9911000.0,10120000.0,14079.82620793,146210320462.20615,KRW-BTC,-0.02005447498777702
613,2019-05-31 09:00:00,10113000.0,10394000.0,9881000.0,10383000.0,9590.30573478,97698875582.27783,KRW-BTC,0.025656189461997422
614,2019-06-01 09:00:00,10383000.0,10400000.0,10228000.0,10350000.0,5514.70590256,56967244230.16547,KRW-BTC,-0.003183333609938833
615,2019-06-02 09:00:00,10350000.0,10599000.0,10340000.0,10505000.0,6868.79564903,71775106042.42062,KRW-BTC,0.014864814585585768
616,2019-06-03 09:00:00,10505000.0,10509000.0,9990000.0,9999000.0,8905.52487849,91977369426.0219,KRW-BTC,-0.04936624630325137
617,2019-06-04 09:00:00,9999000.0,10017000.0,9230000.0,9486000.0,13615.31195031,132329695814.5282,KRW-BTC,-0.052668060538322355
618,2019-06-05 09:00:00,9487000.0,9826000.0,9326000.0,9583000.0,11685.99256793,112039455602.91898,KRW-BTC,0.010173667906235273
619,2019-06-06 09:00:00,9583000.0,9644000.0,9172000.0,9495000.0,6689.69736357,63107467787.631775,KRW-BTC,-0.009225351097375985
620,2019-06-07 09:00:00,9495000.0,9830000.0,9388000.0,9749000.0,7875.53016935,75885457782.74586,KRW-BTC,0.02639937138288523
621,2019-06-08 09:00:00,9751000.0,9825000.0,9601000.0,9733000.0,4779.91352376,46407985537.316185,KRW-BTC,-0.0016425422027779274
622,2019-06-09 09:00:00,9745000.0,9784000.0,9381000.0,9474000.0,5372.7306867,51556455040.76621,KRW-BTC,-0.02697096894279649
623,2019-06-10 09:00:00,9477000.0,9789000.0,9284000.0,9731000.0,6749.56912781,64500944521.30874,KRW-BTC,0.02676546133829181
624,2019-06-11 09:00:00,9732000.0,9789000.0,9470000.0,9587000.0,5510.10969543,52889644583.61251,KRW-BTC,-0.014908651744992377
625,2019-06-12 09:00:00,9587000.0,9869000.0,9505000.0,9803000.0,7049.16366521,68220314616.50472,KRW-BTC,0.022280447184729615
626,2019-06-13 09:00:00,9803000.0,10028000.0,9705000.0,9935000.0,5739.21112792,56266834891.98749,KRW-BTC,0.013375414724191183
627,2019-06-14 09:00:00,9935000.0,10514000.0,9859000.0,10462000.0,8254.26870027,83757877925.20425,KRW-BTC,0.051685768944639054
628,2019-06-15 09:00:00,10462000.0,10600000.0,10311000.0,10528000.0,6509.17413273,67947460745.5441,KRW-BTC,0.00628872963454196
629,2019-06-16 09:00:00,10523000.0,11150000.0,10451000.0,10710000.0,12029.90223717,130851229039.5695,KRW-BTC,0.01713950987669599
630,2019-06-17 09:00:00,10710000.0,11187000.0,10694000.0,11055000.0,8591.80232045,94342570974.46953,KRW-BTC,0.031704929849752324
631,2019-06-18 09:00:00,11055000.0,11100000.0,10750000.0,10902000.0,7165.30905941,78304323171.68437,KRW-BTC,-0.013936555667320464
632,2019-06-19 09:00:00,10901000.0,11100000.0,10845000.0,11063000.0,5153.06082226,56430860180.42137,KRW-BTC,0.014659948410684617
633,2019-06-20 09:00:00,11064000.0,11421000.0,10931000.0,11349000.0,8734.01302562,97115613737.0133,KRW-BTC,0.02552342726622817
634,2019-06-21 09:00:00,11350000.0,12000000.0,11338000.0,11994000.0,10040.27928899,116266853991.58417,KRW-BTC,0.05527689042731614
635,2019-06-22 09:00:00,11994000.0,13043000.0,11818000.0,12398000.0,24086.22072139,301508909187.3494,KRW-BTC,0.03312864453340962
636,2019-06-23 09:00:00,12398000.0,13036000.0,12200000.0,12681000.0,10604.85648318,132979380765.79085,KRW-BTC,0.02256964097303486
637,2019-06-24 09:00:00,12681000.0,12980000.0,12456000.0,12891000.0,8410.98247577,107077794240.25624,KRW-BTC,0.016424583208205192
638,2019-06-25 09:00:00,12896000.0,13999000.0,12850000.0,13941000.0,15996.640205000002,213791863606.88,KRW-BTC,0.07830474530998315
639,2019-06-26 09:00:00,13942000.0,16840000.0,13858000.0,15854000.0,49346.44063007,750596227110.595,KRW-BTC,0.12858769564401323
640,2019-06-27 09:00:00,15854000.0,16451000.0,13088000.0,14028000.0,53630.66520719,784340620564.0253,KRW-BTC,-0.12236650213703239
641,2019-06-28 09:00:00,14021000.0,15400000.0,13597000.0,15307000.0,34255.78282605,496347234579.1318,KRW-BTC,0.08725490783163851
642,2019-06-29 09:00:00,15306000.0,15446000.0,14246000.0,14576000.0,20528.56039002,301336580523.4551,KRW-BTC,-0.0489338995919676
643,2019-06-30 09:00:00,14576000.0,14823000.0,13501000.0,13598000.0,15823.17086473,224262126831.7942,KRW-BTC,-0.06945361741333456
644,2019-07-01 09:00:00,13599000.0,13846000.0,12330000.0,13026000.0,25148.22954355,329524192946.7636,KRW-BTC,-0.04297536298005806
645,2019-07-02 09:00:00,13027000.0,13352000.0,11850000.0,13205000.0,33653.85372014,420056886890.8164,KRW-BTC,0.013648185624885812
646,2019-07-03 09:00:00,13205000.0,14450000.0,13205000.0,14419000.0,29701.05312366,408707039821.3516,KRW-BTC,0.08795123557541436
647,2019-07-04 09:00:00,14424000.0,14543000.0,13446000.0,13535000.0,17777.00140039,250066064432.3536,KRW-BTC,-0.06326785825824537
648,2019-07-05 09:00:00,13535000.0,13790000.0,13100000.0,13367000.0,15604.87414517,210030655123.0837,KRW-BTC,-0.012489940076928515
649,2019-07-06 09:00:00,13352000.0,13980000.0,13337000.0,13607000.0,11029.65693401,151147381308.83176,KRW-BTC,0.017795383219385452
650,2019-07-07 09:00:00,13608000.0,13777000.0,13402000.0,13652000.0,6112.29934939,82884148613.21906,KRW-BTC,0.0033016648357392284
651,2019-07-08 09:00:00,13658000.0,14712000.0,13504000.0,14570000.0,13219.12416828,186721744809.7835,KRW-BTC,0.06507858916265293
652,2019-07-09 09:00:00,14569000.0,15167000.0,14449000.0,14940000.0,18409.06927592,272967560115.14105,KRW-BTC,0.025077559497557696
653,2019-07-10 09:00:00,14940000.0,15537000.0,14010000.0,14595000.0,29004.84701858,434277406079.4697,KRW-BTC,-0.023363175398593124
654,2019-07-11 09:00:00,14594000.0,14662000.0,13488000.0,13770000.0,25449.01584899,355725403110.0496,KRW-BTC,-0.05818669156551463
655,2019-07-12 09:00:00,13770000.0,14300000.0,13240000.0,14199000.0,17827.61270592,247018185031.88745,KRW-BTC,0.03067922685165711
656,2019-07-13 09:00:00,14194000.0,14266000.0,13373000.0,13810000.0,10525.64945175,145284309844.6349,KRW-BTC,-0.02777857217101984
657,2019-07-14 09:00:00,13810000.0,13857000.0,12393000.0,12425000.0,18601.588079499998,242509429976.46146,KRW-BTC,-0.1056823954385083
658,2019-07-15 09:00:00,12425000.0,13440000.0,11858000.0,13166000.0,23622.08610276,294881461928.9903,KRW-BTC,0.057927177062992476
659,2019-07-16 09:00:00,13162000.0,13388000.0,11325000.0,11448000.0,25524.42453999,314936961328.8254,KRW-BTC,-0.13982270679153516
660,2019-07-17 09:00:00,11448000.0,11993000.0,10880000.0,11648000.0,29435.3111246,336410164581.6101,KRW-BTC,0.01731944920018027
661,2019-07-18 09:00:00,11642000.0,12800000.0,11082000.0,12659000.0,30361.56543744,363450021670.8476,KRW-BTC,0.083233933200361
662,2019-07-19 09:00:00,12656000.0,12805000.0,12210000.0,12549000.0,16966.26425103,211800996611.0615,KRW-BTC,-0.008727443526520183
663,2019-07-20 09:00:00,12549000.0,13090000.0,12410000.0,12780000.0,12766.06610129,161718406260.70175,KRW-BTC,0.018240467821217632
664,2019-07-21 09:00:00,12780000.0,12843000.0,12300000.0,12565000.0,7503.34531353,94378482422.30756,KRW-BTC,-0.01696627795383321
665,2019-07-22 09:00:00,12565000.0,12683000.0,12101000.0,12310000.0,7619.39808956,94670693910.0076,KRW-BTC,-0.02050323079919337
666,2019-07-23 09:00:00,12311000.0,12337000.0,11770000.0,11797000.0,9196.95112987,110719884759.42116,KRW-BTC,-0.04256667833665672
667,2019-07-24 09:00:00,11797000.0,11811000.0,11327000.0,11611000.0,8792.82200225,101476361131.32648,KRW-BTC,-0.01589233721483635
668,2019-07-25 09:00:00,11611000.0,12103000.0,11556000.0,11743000.0,7073.00169757,84081541940.41408,KRW-BTC,0.01130439373807506
669,2019-07-26 09:00:00,11738000.0,11738000.0,11456000.0,11680000.0,5539.77501847,64103081759.54955,KRW-BTC,-0.005379340982863101
670,2019-07-27 09:00:00,11680000.0,12011000.0,11121000.0,11310000.0,8266.20538641,95456708174.75398,KRW-BTC,-0.0321906872720519
671,2019-07-28 09:00:00,11306000.0,11417000.0,11000000.0,11310000.0,4658.22707119,52517787373.64076,KRW-BTC,0.0
672,2019-07-29 09:00:00,11312000.0,11547000.0,11151000.0,11280000.0,4965.89960032,56246405054.09359,KRW-BTC,-0.0026560440581162963
673,2019-07-30 09:00:00,11280000.0,11500000.0,11146000.0,11323000.0,4773.20645331,53928293023.591286,KRW-BTC,0.003804809261989543
674,2019-07-31 09:00:00,11323000.0,11960000.0,11300000.0,11957000.0,8042.51654364,93764411909.69199,KRW-BTC,0.05448082560554043
675,2019-08-01 09:00:00,11956000.0,12412000.0,11682000.0,12317000.0,7300.30830386,87399133792.92517,KRW-BTC,0.029663541021904185
676,2019-08-02 09:00:00,12317000.0,12768000.0,12213000.0,12563000.0,9548.01565542,119089116597.80522,KRW-BTC,0.019775564062933577
677,2019-08-03 09:00:00,12563000.0,12883000.0,12523000.0,12773000.0,7491.78097596,95589607052.77837,KRW-BTC,0.01657758203835887
678,2019-08-04 09:00:00,12772000.0,13036000.0,12475000.0,12958000.0,8484.58320479,108274878887.12016,KRW-BTC,0.014379789967125666
679,2019-08-05 09:00:00,12958000.0,14213000.0,12948000.0,14181000.0,18719.86010936,256826360069.8664,KRW-BTC,0.09018968245144356
680,2019-08-06 09:00:00,14181000.0,14570000.0,13455000.0,13782000.0,22453.01941633,315014494693.0396,KRW-BTC,-0.02853964754419283
681,2019-08-07 09:00:00,13782000.0,14408000.0,13570000.0,14219000.0,16557.39288205,231909308100.3292,KRW-BTC,0.031215705479221267
682,2019-08-08 09:00:00,14197000.0,14310000.0,13841000.0,14241000.0,9231.75268362,130357944365.48572,KRW-BTC,0.001546029823053255
683,2019-08-09 09:00:00,14250000.0,14315000.0,13980000.0,14248000.0,7624.83526974,107983995428.214,KRW-BTC,0.0004914177500698919
684,2019-08-10 09:00:00,14246000.0,14331000.0,13582000.0,13699000.0,8664.21798351,120388045219.07056,KRW-BTC,-0.0392937085181081
685,2019-08-11 09:00:00,13698000.0,13918000.0,13434000.0,13876000.0,5737.5360073,78561546587.2456,KRW-BTC,0.012837891638250776
686,2019-08-12 09:00:00,13876000.0,13893000.0,13535000.0,13696000.0,3581.48838483,49090206115.44249,KRW-BTC,-0.013056909708117013
687,2019-08-13 09:00:00,13696000.0,13745000.0,13012000.0,13147000.0,7466.96099317,99671230254.66484,KRW-BTC,-0.04091022368491905
688,2019-08-14 09:00:00,13147000.0,13152000.0,12109000.0,12202000.0,13208.81054594,167381788906.1582,KRW-BTC,-0.07459372298480646
689,2019-08-15 09:00:00,12200000.0,12770000.0,11535000.0,12619000.0,20920.03379127,254083433250.4848,KRW-BTC,0.03360374194111285
690,2019-08-16 09:00:00,12620000.0,12847000.0,11930000.0,12575000.0,17519.15336984,217247041267.09216,KRW-BTC,-0.003492898684970678
691,2019-08-17 09:00:00,12575000.0,12722000.0,12201000.0,12424000.0,6445.93547673,80734967357.55617,KRW-BTC,-0.012080630139416916
692,2019-08-18 09:00:00,12422000.0,12729000.0,12230000.0,12509000.0,6357.87368969,79575156884.12813,KRW-BTC,0.0068182993862183
693,2019-08-19 09:00:00,12512000.0,13191000.0,12413000.0,13165000.0,10273.77158288,131988062579.49507,KRW-BTC,0.05111340771566853
694,2019-08-20 09:00:00,13166000.0,13211000.0,12746000.0,12952000.0,8459.48670027,109739439060.3668,KRW-BTC,-0.016311576572938677
695,2019-08-21 09:00:00,12959000.0,13014000.0,12011000.0,12293000.0,11402.28623537,141065350911.02307,KRW-BTC,-0.052220221690130034
696,2019-08-22 09:00:00,12293000.0,12383000.0,11870000.0,12210000.0,9088.12379505,110232585492.08632,KRW-BTC,-0.006774706562590705
697,2019-08-23 09:00:00,12210000.0,12523000.0,12138000.0,12443000.0,6873.32738549,84725098861.38988,KRW-BTC,0.018902927670880955
698,2019-08-24 09:00:00,12454000.0,12470000.0,11985000.0,12201000.0,4726.72264489,57620101107.40069,KRW-BTC,-0.019640300200296987
699,2019-08-25 09:00:00,12201000.0,12410000.0,12000000.0,12218000.0,4711.94391647,57423735677.64393,KRW-BTC,0.0013923586343781188
700,2019-08-26 09:00:00,12218000.0,12680000.0,12209000.0,12421000.0,7128.12167165,88655539497.4194,KRW-BTC,0.016478314334481475
701,2019-08-27 09:00:00,12415000.0,12444000.0,12088000.0,12208000.0,3899.29018809,47689175979.89643,KRW-BTC,-0.017297114019955488
702,2019-08-28 09:00:00,12208000.0,12319000.0,11684000.0,11787000.0,6489.41656104,77931868159.07452,KRW-BTC,-0.035094245297668775
703,2019-08-29 09:00:00,11787000.0,11788000.0,11380000.0,11525000.0,6298.06439684,72684959819.4439,KRW-BTC,-0.022478640361720224
704,2019-08-30 09:00:00,11525000.0,11768000.0,11384000.0,11632000.0,4350.76365002,50382918699.21211,KRW-BTC,0.009241331908451243
705,2019-08-31 09:00:00,11643000.0,11718000.0,11500000.0,11612000.0,2750.65389976,31962253332.97265,KRW-BTC,-0.0017208746287800422
706,2019-09-01 09:00:00,11612000.0,11860000.0,11544000.0,11768000.0,2564.52409767,29924188377.9901,KRW-BTC,0.013344937136753044
707,2019-09-02 09:00:00,11768000.0,12545000.0,11726000.0,12435000.0,6302.83112041,76234083269.97522,KRW-BTC,0.05513109395623158
708,2019-09-03 09:00:00,12435000.0,12959000.0,12310000.0,12703000.0,9806.45336225,124030874069.93253,KRW-BTC,0.021323108785955593
709,2019-09-04 09:00:00,12722000.0,12900000.0,12438000.0,12641000.0,6669.27583971,84250038678.29062,KRW-BTC,-0.004892686527903059
710,2019-09-05 09:00:00,12636000.0,12752000.0,12533000.0,12644000.0,3920.57195261,49529989107.0378,KRW-BTC,0.00023729483995076718
711,2019-09-06 09:00:00,12644000.0,13014000.0,12306000.0,12341000.0,8927.34060442,113421449490.96562,KRW-BTC,-0.02425574188232487
712,2019-09-07 09:00:00,12340000.0,12588000.0,12335000.0,12473000.0,3300.44318828,41093245850.74858,KRW-BTC,0.010639255672525588
713,2019-09-08 09:00:00,12475000.0,12579000.0,12271000.0,12370000.0,2998.75719124,37241378038.454285,KRW-BTC,-0.008292121739175502
714,2019-09-09 09:00:00,12370000.0,12480000.0,12010000.0,12278000.0,5421.69210394,66431799125.39599,KRW-BTC,-0.007465143399091982
715,2019-09-10 09:00:00,12270000.0,12330000.0,11962000.0,12078000.0,3132.17632188,38089901706.283615,KRW-BTC,-0.016423427119595223
716,2019-09-11 09:00:00,12073000.0,12255000.0,11858000.0,12162000.0,3747.82512087,45147419832.41659,KRW-BTC,0.006930720812208639
717,2019-09-12 09:00:00,12163000.0,12466000.0,12038000.0,12427000.0,3436.84212336,42070122634.02177,KRW-BTC,0.021555188125939508
718,2019-09-13 09:00:00,12418000.0,12444000.0,12137000.0,12306000.0,2443.51292131,30017708367.378418,KRW-BTC,-0.009784576505558949
719,2019-09-14 09:00:00,12306000.0,12330000.0,12147000.0,12253000.0,2424.39093154,29727338744.49301,KRW-BTC,-0.004316143350989087
720,2019-09-15 09:00:00,12258000.0,12290000.0,12150000.0,12169000.0,2032.31464177,24787619670.48587,KRW-BTC,-0.0068790706126464944
721,2019-09-16 09:00:00,12176000.0,12251000.0,11953000.0,12133000.0,3908.91952001,47334758373.4437,KRW-BTC,-0.0029627212849270804
722,2019-09-17 09:00:00,12133000.0,12136000.0,12001000.0,12061000.0,4203.17884704,50717638290.332214,KRW-BTC,-0.005951906468630044
723,2019-09-18 09:00:00,12060000.0,12154000.0,12010000.0,12050000.0,3927.0798215000004,47420990225.98303,KRW-BTC,-0.0009124466644418539
724,2019-09-19 09:00:00,12049000.0,12250000.0,11556000.0,12180000.0,6904.491687000001,81918464278.2582,KRW-BTC,0.010730602345086925
725,2019-09-20 09:00:00,12175000.0,12222000.0,12002000.0,12074000.0,3081.28623456,37229747926.490265,KRW-BTC,-0.008740881907516573
726,2019-09-21 09:00:00,12074000.0,12080000.0,11808000.0,11891000.0,2493.56516351,29757655305.170868,KRW-BTC,-0.015272568918792626
727,2019-09-22 09:00:00,11891000.0,11980000.0,11733000.0,11936000.0,3173.26096381,37670180391.84503,KRW-BTC,0.0037772320059632405
728,2019-09-23 09:00:00,11943000.0,11960000.0,11490000.0,11545000.0,4597.23259343,53889241967.49019,KRW-BTC,-0.033306600654946374
729,2019-09-24 09:00:00,11545000.0,11668000.0,9800000.0,10194000.0,12189.27183059,131311857635.4718,KRW-BTC,-0.12445313088860875
730,2019-09-25 09:00:00,10221000.0,10587000.0,9811000.0,10143000.0,9974.20045584,100989681269.3399,KRW-BTC,-0.0050154995239913725
731,2019-09-26 09:00:00,10146000.0,10200000.0,9375000.0,9700000.0,10322.36470948,101046454349.3524,KRW-BTC,-0.044657926884521464
732,2019-09-27 09:00:00,9700000.0,9914000.0,9431000.0,9833000.0,5463.77470047,52692807794.0339,KRW-BTC,0.013618190288681945
733,2019-09-28 09:00:00,9833000.0,9972000.0,9633000.0,9874000.0,3868.14817646,37895262101.74691,KRW-BTC,0.004160964038651859
734,2019-09-29 09:00:00,9875000.0,9907000.0,9543000.0,9670000.0,2898.38841753,28100774511.27242,KRW-BTC,-0.020876730371468206
735,2019-09-30 09:00:00,9672000.0,9984000.0,9268000.0,9945000.0,8157.17697332,78406425958.17792,KRW-BTC,0.0280416028407326
736,2019-10-01 09:00:00,9945000.0,10234000.0,9797000.0,9987000.0,6643.78675421,66732354859.100685,KRW-BTC,0.004214334955062046
737,2019-10-02 09:00:00,9987000.0,10092000.0,9812000.0,10077000.0,3695.09916577,36734263345.87575,KRW-BTC,0.008971352037267885
738,2019-10-03 09:00:00,10089000.0,10130000.0,9786000.0,9937000.0,3518.31758295,34948711657.905365,KRW-BTC,-0.013990435049039091
739,2019-10-04 09:00:00,9932000.0,9942000.0,9663000.0,9755000.0,3338.16773592,32654323537.81212,KRW-BTC,-0.01848519017415173
740,2019-10-05 09:00:00,9755000.0,9791000.0,9570000.0,9720000.0,2297.85517253,22255428095.67198,KRW-BTC,-0.003594355602726816
741,2019-10-06 09:00:00,9720000.0,9754000.0,9370000.0,9443000.0,3160.75687312,30163362302.52708,KRW-BTC,-0.028911892191415527
742,2019-10-07 09:00:00,9441000.0,9893000.0,9295000.0,9749000.0,6586.42261914,63216416819.017525,KRW-BTC,0.031890989366202285
743,2019-10-08 09:00:00,9748000.0,9928000.0,9661000.0,9728000.0,3877.77878012,37891242406.1716,KRW-BTC,-0.0021563904233233154
744,2019-10-09 09:00:00,9729000.0,10300000.0,9670000.0,10182000.0,5787.8182771,58031436648.87896,KRW-BTC,0.04561313025633317
745,2019-10-10 09:00:00,10182000.0,10305000.0,10020000.0,10167000.0,4579.45123586,46481165729.70021,KRW-BTC,-0.0014742741871202345
746,2019-10-11 09:00:00,10167000.0,10443000.0,9803000.0,9814000.0,6349.28685378,63700438586.447174,KRW-BTC,-0.035337243625312306
747,2019-10-12 09:00:00,9813000.0,9978000.0,9805000.0,9867000.0,1870.88197695,18505374391.42544,KRW-BTC,0.0053859182073180255
748,2019-10-13 09:00:00,9879000.0,9997000.0,9723000.0,9807000.0,2289.99944652,22649118203.43795,KRW-BTC,-0.0060994394648463705
749,2019-10-14 09:00:00,9804000.0,9907000.0,9735000.0,9871000.0,2561.96675963,25139803400.44763,KRW-BTC,0.006504749025567609
750,2019-10-15 09:00:00,9870000.0,9944000.0,9675000.0,9719000.0,2837.93058097,27815987750.30002,KRW-BTC,-0.015518432914417343
751,2019-10-16 09:00:00,9715000.0,9733000.0,9441000.0,9525000.0,3148.02448435,30204786517.2861,KRW-BTC,-0.020162811508568836
752,2019-10-17 09:00:00,9525000.0,9649000.0,9460000.0,9563000.0,2313.84172892,22073646950.86906,KRW-BTC,0.003981564354640888
753,2019-10-18 09:00:00,9563000.0,9626000.0,9350000.0,9434000.0,2708.5521542,25556298238.66218,KRW-BTC,-0.013581300505335684
754,2019-10-19 09:00:00,9428000.0,9560000.0,9360000.0,9437000.0,1841.45389053,17404523434.464268,KRW-BTC,0.0003179481771260398
755,2019-10-20 09:00:00,9446000.0,9814000.0,9373000.0,9710000.0,2624.45985664,25077308418.71932,KRW-BTC,0.028518149264037607
756,2019-10-21 09:00:00,9698000.0,9801000.0,9610000.0,9663000.0,2955.21784118,28666803818.897068,KRW-BTC,-0.004852123286062026
757,2019-10-22 09:00:00,9663000.0,9774000.0,9451000.0,9470000.0,2690.5030671,25948459059.290833,KRW-BTC,-0.02017525181918454
758,2019-10-23 09:00:00,9469000.0,9525000.0,8689000.0,8826000.0,7029.06223189,63440499259.29793,KRW-BTC,-0.07042699635063136
759,2019-10-24 09:00:00,8826000.0,8872000.0,8630000.0,8743000.0,3195.99332726,27981734688.859158,KRW-BTC,-0.009448530648601567
